video_id,start,end,split,surgery_id,phase_id,operation_id
case_0248,2233.46,2293.76,train,3,2,1
case_0248,2293.76,2425,train,7,35,64
case_0248,2425,2459.19,train,7,25,97
case_0248,2459.19,2536.85,train,3,2,1
case_0248,2536.85,2557.9,train,7,20,27
case_0248,2557.9,2581.34,train,7,27,75
case_0248,2581.34,2648.71,train,3,2,1
case_0248,2648.71,2663.03,train,7,20,27
case_0248,2663.03,2725.15,train,7,35,64
case_0248,2725.15,2807.52,train,7,25,63
case_0248,2807.52,2870.23,train,3,2,1
case_0248,2870.23,3230.04,train,7,34,61
case_0248,3230.04,3279.18,train,3,2,1
case_0248,3279.18,3730.65,train,7,5,36
case_0248,3730.65,3785.55,train,7,16,14
case_0248,3785.55,3852.22,train,3,2,1
case_0248,3852.22,3862.63,train,7,21,35
case_0248,3862.63,3885.45,train,3,2,1
case_0248,3885.45,3889.35,train,7,43,85
case_0248,3889.35,3919.13,train,5,3,2
case_0251,0,5.2,train,5,3,2
case_0251,5.2,9,train,1,6,8
case_0251,9,10.1,train,1,12,16
case_0251,10.5,13.56,train,1,6,13
case_0251,13.56,18.59,train,1,0,0
case_0251,18.73,34.4,train,1,7,3
case_0251,34.4,39.88,train,3,2,1
case_0251,39.88,49,train,1,1,160
case_0251,49.41,53.88,train,1,6,81
case_0251,53.74,59.96,train,1,6,73
case_0251,59.96,71.8,train,1,1,32
case_0251,71.8,81.76,train,1,8,12
case_0251,81.76,83.75,train,2,0,0
case_0251,83.75,94.64,train,2,4,7
case_0251,94.64,97.25,train,2,4,6
case_0251,97.25,116.5,train,1,5,44
case_0251,116.5,120.64,train,2,29,47
case_0251,120.64,125.5,train,1,5,44
case_0251,125.5,127.32,train,1,5,4
case_0251,127.32,132.3,train,5,3,2
case_0251,132.3,140.12,train,20,6,8
case_0251,140.12,149.44,train,20,29,47
case_0251,149.44,157.16,train,20,5,4
case_0251,157.16,162.31,train,5,3,2
case_0252,0,107.56,train,5,3,2
case_0252,107.56,121.14,train,0,6,8
case_0252,121.14,130.56,train,0,18,18
case_0252,130.56,134.52,train,0,12,16
case_0252,134.52,140,train,0,12,26
case_0252,140,145.44,train,0,0,0
case_0252,145.44,156.52,train,0,6,41
case_0252,156.52,209.07,train,0,7,3
case_0252,209.07,220,train,3,2,1
case_0252,220,222,train,0,0,0
case_0252,222,238,train,0,7,60
case_0252,238,247.8,train,0,1,24
case_0252,247.8,256.8,train,5,3,2
case_0252,256.8,299.08,train,0,1,9
case_0252,299.08,332.42,train,0,10,5
case_0252,332.42,337.49,train,0,0,0
case_0252,337.49,361,train,0,8,15
case_0252,361,366.32,train,0,10,5
case_0252,366.32,370.58,train,2,0,0
case_0252,370.58,373.62,train,2,4,7
case_0252,373.62,377.13,train,2,4,6
case_0252,377.13,380.6,train,2,11,17
case_0252,380.6,389.28,train,2,11,22
case_0252,389.28,394.05,train,0,5,4
case_0252,394.05,397.24,train,2,4,6
case_0252,397.24,404.2,train,0,21,35
case_0252,404.2,409.4,train,0,16,14
case_0252,409.4,415.7,train,0,5,4
case_0252,415.7,434.88,train,5,3,2
case_0253,0,55.66,test,10,38,86
case_0253,55.66,110.9,test,10,38,138
case_0257,0,1.95,train,3,2,1
case_0257,1.95,11.95,train,4,40,89
case_0257,11.95,14.97,train,4,9,31
case_0257,14.97,16.6,train,4,9,33
case_0257,16.6,19.4,train,4,57,125
case_0257,19.4,21.25,train,4,9,33
case_0257,21.26,29.56,train,4,13,21
case_0257,29.56,31.3,train,4,9,33
case_0257,31.3,35.9,train,4,13,21
case_0257,35.9,37.87,train,4,9,33
case_0257,37.87,41.54,train,4,13,21
case_0257,41.58,43.18,train,4,9,33
case_0257,43.31,50.3,train,4,13,21
case_0257,50.3,53.4,train,4,13,51
case_0257,53.4,55.8,train,4,14,11
case_0257,55.8,56.36,train,4,13,30
case_0257,56.36,86,train,4,13,21
case_0257,86,90,train,4,56,119
case_0257,90,95,train,4,13,21
case_0257,95,98.8,train,4,56,119
case_0257,98.8,112.85,train,4,13,21
case_0257,112.85,118.5,train,4,9,159
case_0257,118.5,143.65,train,4,13,21
case_0257,143.65,150,train,4,13,51
case_0257,150.3,152.75,train,4,40,113
case_0257,152.75,155.39,train,4,19,23
case_0257,155.39,157.22,train,3,2,1
case_0260,0,18.18,val,5,3,2
case_0260,18.18,35.24,val,0,6,8
case_0260,35.24,43.13,val,0,6,13
case_0260,43.13,50.6,val,0,10,5
case_0260,50.6,56.86,val,3,2,1
case_0260,56.86,68.34,val,0,0,0
case_0260,68.34,75.22,val,3,2,1
case_0260,75.22,137.67,val,0,7,3
case_0260,137.67,143.99,val,3,2,1
case_0260,143.99,166.53,val,0,1,10
case_0260,166.53,184.45,val,3,2,1
case_0260,184.45,209.32,val,0,1,24
case_0260,209.32,285.6,val,0,1,9
case_0260,285.6,343.24,val,0,1,46
case_0260,343.24,361.2,val,3,2,1
case_0260,361.2,402.85,val,0,8,15
case_0260,402.85,415.55,val,3,2,1
case_0260,415.55,425.14,val,0,6,81
case_0260,425.14,433.66,val,3,2,1
case_0260,433.66,438.79,val,2,4,83
case_0260,438.79,452.09,val,3,2,1
case_0260,452.09,471.49,val,2,4,7
case_0260,471.49,478.44,val,3,2,1
case_0260,478.44,499.89,val,2,4,6
case_0260,499.89,507.32,val,3,2,1
case_0260,507.32,538.56,val,0,5,4
case_0262,0,11.56,train,5,3,2
case_0262,11.56,20.92,train,3,2,1
case_0262,20.92,26.68,train,0,6,13
case_0262,26.68,36.32,train,0,0,0
case_0262,36.32,40.6,train,0,6,8
case_0262,40.6,69.33,train,0,7,3
case_0262,69.33,82.48,train,0,1,10
case_0262,82.48,85.32,train,0,1,20
case_0262,85.32,106.2,train,0,1,28
case_0262,106.2,110.92,train,0,1,29
case_0262,110.92,118.2,train,0,1,28
case_0262,118.2,124.64,train,0,1,29
case_0262,124.64,170.72,train,0,1,9
case_0262,170.72,203.32,train,0,8,12
case_0262,203.32,215,train,2,0,0
case_0262,215,225.5,train,3,2,1
case_0262,225.5,229.72,train,2,4,7
case_0262,229.72,241.24,train,2,4,6
case_0262,241.24,255.88,train,2,11,17
case_0262,255.88,262.28,train,0,5,4
case_0262,262.28,267.56,train,0,21,35
case_0262,267.56,273.88,train,0,10,5
case_0262,273.88,286.19,train,5,3,2
case_0263,0,22,test,5,3,2
case_0263,22,46.16,test,0,20,27
case_0263,46.16,49.4,test,0,6,8
case_0263,49.4,53,test,0,0,0
case_0263,53,84.02,test,0,7,3
case_0263,84.02,91.5,test,0,1,10
case_0263,91.5,113.64,test,0,1,9
case_0263,113.64,131.13,test,0,8,12
case_0263,131.13,143.7,test,5,3,2
case_0263,143.7,161.8,test,0,20,27
case_0263,161.8,169.56,test,2,4,7
case_0263,169.56,173,test,3,2,1
case_0263,173,203.36,test,2,4,6
case_0263,203.36,211,test,3,2,1
case_0263,211,237.12,test,2,11,17
case_0263,237.12,254.79,test,5,3,2
case_0268,0,8.68,train,5,3,2
case_0268,8.68,15.05,train,0,6,8
case_0268,15.05,24.79,train,0,6,13
case_0268,24.79,32.97,train,0,0,0
case_0268,32.97,56.96,train,0,7,3
case_0268,56.96,65.97,train,0,1,10
case_0268,65.97,71.1,train,0,1,20
case_0268,71.1,93.39,train,0,1,93
case_0268,93.39,145.13,train,0,1,9
case_0268,145.13,154,train,3,2,1
case_0268,154,202.67,train,0,8,12
case_0268,202.67,233.4,train,0,10,5
case_0268,233.4,241.84,train,2,0,0
case_0268,241.84,268.4,train,2,4,7
case_0268,268.4,295.26,train,2,4,6
case_0268,295.26,303,train,3,2,1
case_0268,303,313.45,train,0,5,4
case_0268,313.45,349.68,train,2,11,17
case_0268,349.68,363.1,train,0,5,4
case_0268,363.1,373.27,train,0,10,5
case_0268,373.27,393.95,train,5,3,2
case_0269,0,155.12,val,5,3,2
case_0269,155.12,167.4,val,0,6,13
case_0269,167.4,208.88,val,0,7,3
case_0269,208.88,227.16,val,2,4,7
case_0269,227.16,242.2,val,2,4,6
case_0269,242.2,275.12,val,2,11,17
case_0269,275.12,287.16,val,0,5,4
case_0269,287.16,294.88,val,0,10,5
case_0269,294.88,299.12,val,0,5,4
case_0269,299.12,321.84,val,0,10,5
case_0269,321.84,329.14,val,0,16,14
case_0270,0,14.59,train,5,3,2
case_0270,14.59,22.31,train,0,6,8
case_0270,22.31,25.61,train,0,12,16
case_0270,25.61,37.04,train,0,0,0
case_0270,37.04,50.46,train,0,6,13
case_0270,50.46,98.85,train,0,7,3
case_0270,98.85,125.28,train,0,1,10
case_0270,125.28,129.27,train,0,0,0
case_0270,129.27,150.71,train,0,1,137
case_0270,150.71,231.54,train,0,1,9
case_0270,231.54,303.1,train,0,8,15
case_0270,303.1,310.61,train,2,0,0
case_0270,310.61,331.61,train,2,4,7
case_0270,331.61,350.86,train,2,4,83
case_0270,350.86,367.02,train,2,11,22
case_0270,367.02,374.01,train,0,5,4
case_0271,0,8.9,train,5,3,2
case_0271,8.9,13.36,train,10,19,23
case_0271,13.36,21.72,train,10,12,16
case_0271,21.72,48.48,train,10,12,26
case_0271,48.48,60.5,train,3,2,1
case_0271,60.5,75.68,train,10,0,0
case_0271,75.68,90.72,train,10,6,13
case_0271,90.72,107.76,train,10,0,0
case_0271,107.76,119.16,train,10,14,11
case_0271,119.16,156.96,train,3,2,1
case_0271,156.96,171.88,train,10,32,77
case_0271,171.88,204.22,train,10,32,94
case_0271,204.22,247.2,train,10,38,86
case_0271,247.2,257.84,train,10,0,156
case_0271,257.84,259,train,10,32,103
case_0271,259,273.4,train,10,5,4
case_0271,273.4,285.07,train,3,2,1
case_0272,0,139,train,5,3,2
case_0272,139,173.44,train,0,20,27
case_0272,173.44,185.8,train,0,6,13
case_0272,185.8,195.76,train,0,6,8
case_0272,195.76,211.04,train,0,10,5
case_0272,211.04,232.08,train,0,6,81
case_0272,232.08,241.96,train,0,0,0
case_0272,241.96,276.84,train,0,7,3
case_0272,276.84,305.4,train,3,2,1
case_0272,305.4,312.88,train,0,1,10
case_0272,312.88,325.72,train,0,1,20
case_0272,325.72,338,train,3,2,1
case_0272,338,348.24,train,0,0,0
case_0272,348.24,378.96,train,3,2,1
case_0272,378.96,432.08,train,0,1,93
case_0272,432.08,488.97,train,0,1,9
case_0272,488.97,534,train,3,2,1
case_0272,534,566.72,train,0,8,12
case_0272,566.72,591.08,train,2,0,0
case_0272,591.08,735.85,train,2,4,83
case_0272,735.85,750.34,train,2,0,0
case_0272,750.34,780.48,train,2,4,7
case_0272,780.48,792.4,train,3,2,1
case_0272,792.4,843.16,train,2,11,17
case_0272,843.16,865.32,train,3,2,1
case_0272,865.32,936.77,train,2,11,17
case_0272,936.77,977.64,train,0,5,4
case_0272,977.64,988.71,train,5,3,2
case_0274,0,9.41,train,5,3,2
case_0274,9.41,16.88,train,0,6,8
case_0274,16.88,29.33,train,0,6,13
case_0274,29.33,38.24,train,0,0,0
case_0274,38.24,56.17,train,0,7,3
case_0274,56.17,64.26,train,0,1,10
case_0274,64.26,70.6,train,0,0,0
case_0274,70.6,86.59,train,0,1,93
case_0274,86.59,152.9,train,0,1,9
case_0274,152.9,163.93,train,3,2,1
case_0274,163.93,254.91,train,0,8,12
case_0274,254.91,277.04,train,2,0,0
case_0274,277.04,291.01,train,2,4,7
case_0274,291.01,298,train,2,4,6
case_0274,298,317.08,train,2,11,17
case_0274,317.08,325.52,train,5,3,2
case_0277,0,10.56,test,5,3,2
case_0277,10.56,19.71,test,0,6,8
case_0277,19.71,24.92,test,0,18,18
case_0277,24.92,32.32,test,0,12,16
case_0277,32.32,38.29,test,0,0,0
case_0277,38.29,41.53,test,0,14,11
case_0277,41.53,52.78,test,0,6,13
case_0277,52.78,57.73,test,0,0,0
case_0277,57.73,59.44,test,0,14,11
case_0277,59.44,85.01,test,0,7,3
case_0277,85.01,95.33,test,0,1,10
case_0277,95.33,102.21,test,0,0,0
case_0277,102.21,104.21,test,0,14,11
case_0277,104.21,118.04,test,0,1,20
case_0277,118.04,180.02,test,0,1,24
case_0277,180.02,237.15,test,0,1,9
case_0277,237.15,306.86,test,0,8,15
case_0277,306.86,318.14,test,2,4,7
case_0277,318.14,330.8,test,2,11,22
case_0277,330.8,345.5,test,2,4,6
case_0277,345.5,355.33,test,2,11,22
case_0277,355.33,383.53,test,0,5,4
case_0278,0,4.56,test,0,6,8
case_0278,4.56,8.5,test,0,14,11
case_0278,8.5,13.52,test,0,0,0
case_0278,13.52,18.68,test,0,6,8
case_0278,18.68,48.26,test,0,7,3
case_0278,48.26,65.72,test,0,6,13
case_0278,65.72,87.2,test,0,1,10
case_0278,87.2,94.2,test,0,0,0
case_0278,94.2,133.5,test,0,1,9
case_0278,133.5,162.44,test,0,1,46
case_0278,162.44,170.44,test,0,10,5
case_0278,170.44,174.8,test,2,0,0
case_0278,174.8,210.4,test,2,4,83
case_0278,210.4,218.12,test,2,19,23
case_0278,218.12,223.28,test,2,6,81
case_0278,223.28,231.4,test,2,4,7
case_0278,231.4,239.36,test,2,4,6
case_0278,239.36,256.1,test,2,11,17
case_0278,256.1,270,test,0,10,5
case_0278,270,276.76,test,0,5,4
case_0278,276.76,278.4,test,0,10,5
case_0278,278.4,286.81,test,5,3,2
case_0279,0,13.16,test,5,3,2
case_0279,13.16,35.42,test,1,17,25
case_0279,35.42,55.21,test,1,23,37
case_0279,55.21,62.92,test,1,16,14
case_0279,62.92,72.36,test,1,15,39
case_0279,72.36,100.21,test,1,15,40
case_0279,100.21,105.08,test,1,6,8
case_0279,105.08,108.16,test,1,12,16
case_0279,108.16,112.56,test,1,12,26
case_0279,112.56,118.56,test,1,0,0
case_0279,118.56,120.92,test,1,14,11
case_0279,120.92,127.8,test,1,6,8
case_0279,127.8,140.96,test,1,7,3
case_0279,140.96,155.44,test,1,1,10
case_0279,155.44,169.76,test,1,1,38
case_0279,169.76,176.72,test,1,0,0
case_0279,176.72,192.8,test,1,15,34
case_0279,192.8,200.32,test,1,0,0
case_0279,200.32,208.72,test,1,1,32
case_0279,208.72,224.2,test,1,0,0
case_0279,224.2,272.58,test,1,8,15
case_0279,272.58,342.36,test,1,5,69
case_0279,342.36,354.92,test,2,4,7
case_0279,354.92,362.08,test,2,4,6
case_0279,362.08,391.16,test,2,11,22
case_0279,391.16,399.24,test,1,10,5
case_0279,399.24,416.24,test,1,5,4
case_0279,416.24,427.52,test,1,21,35
case_0279,427.52,460.15,test,5,3,2
case_0280,0,7.5,test,5,3,2
case_0280,7.5,10.76,test,0,6,8
case_0280,10.76,27.64,test,0,10,5
case_0280,27.64,42.6,test,0,0,0
case_0280,42.6,61.28,test,0,6,13
case_0280,61.28,96.2,test,0,7,3
case_0280,96.2,108.52,test,0,1,10
case_0280,108.52,113.36,test,0,1,20
case_0280,113.36,117.76,test,0,0,0
case_0280,117.76,141.12,test,0,1,24
case_0280,141.12,253.36,test,0,1,9
case_0280,253.36,331.63,test,0,8,12
case_0280,331.63,341.8,test,2,0,0
case_0280,341.8,354.64,test,2,4,7
case_0280,354.64,373.08,test,2,4,6
case_0280,373.08,400.4,test,2,11,17
case_0280,400.4,408.52,test,0,5,4
case_0280,408.52,414.08,test,0,10,5
case_0280,414.08,417.26,test,0,5,4
case_0282,0,10.77,train,5,3,2
case_0282,10.77,19.73,train,0,20,27
case_0282,19.73,30.23,train,0,6,41
case_0282,30.23,48.53,train,0,6,8
case_0282,48.53,51.9,train,0,14,11
case_0282,51.9,59.23,train,0,0,0
case_0282,59.23,139,train,0,7,3
case_0282,139,156.66,train,0,1,10
case_0282,156.66,182.4,train,0,26,57
case_0282,182.4,184.47,train,0,0,0
case_0282,184.47,207.57,train,0,1,28
case_0282,207.57,214.31,train,0,1,29
case_0282,214.31,234.1,train,0,1,9
case_0282,234.1,237,train,0,0,0
case_0282,237,253.12,train,0,8,12
case_0282,253.12,255,train,0,0,0
case_0282,255,265.4,train,0,26,65
case_0282,265.4,276.4,train,2,0,0
case_0282,276.4,282.97,train,0,6,81
case_0282,282.97,287.37,train,0,37,67
case_0282,287.37,298.37,train,3,2,1
case_0282,298.37,303.6,train,2,4,7
case_0282,303.6,306.63,train,3,0,0
case_0282,306.63,311.87,train,2,4,6
case_0282,311.87,316.13,train,0,5,44
case_0282,316.13,319.2,train,0,6,81
case_0282,319.2,348.67,train,2,4,6
case_0282,348.67,358,train,2,11,17
case_0282,358,361.77,train,0,5,19
case_0282,361.77,365.06,train,0,5,44
case_0282,365.06,367.71,train,0,5,19
case_0282,367.71,371.87,train,0,21,35
case_0283,0,10.34,train,5,3,2
case_0283,10.34,15.46,train,4,10,5
case_0283,15.46,31.72,train,4,9,31
case_0283,31.72,39.37,train,4,9,59
case_0283,39.37,87.6,train,4,9,33
case_0283,87.6,96.7,train,4,0,0
case_0283,96.7,109.37,train,3,2,1
case_0283,109.37,120.57,train,4,0,0
case_0283,120.57,136.73,train,4,37,67
case_0283,136.89,144.52,train,4,13,30
case_0283,144.52,255.8,train,4,13,21
case_0283,256.3,277,train,4,13,51
case_0283,277.5,291.78,train,5,3,2
case_0288,0,12.24,train,5,3,2
case_0288,12.24,14.5,train,0,6,8
case_0288,14.5,18.04,train,0,18,18
case_0288,18.04,19.64,train,0,12,16
case_0288,19.64,21.04,train,0,12,26
case_0288,21.04,23.68,train,0,0,0
case_0288,23.68,36.2,train,0,6,41
case_0288,36.2,55.16,train,5,3,2
case_0288,55.16,62.17,train,0,7,3
case_0288,62.17,74.12,train,0,7,60
case_0288,74.12,84.92,train,0,0,0
case_0288,84.92,101.84,train,0,7,3
case_0288,101.84,103.2,train,0,0,0
case_0288,103.2,135.49,train,0,1,28
case_0288,135.49,275.19,train,0,1,29
case_0288,275.19,361.95,train,0,1,9
case_0288,361.95,370,train,3,2,1
case_0288,370,377,train,0,0,0
case_0288,377,392.08,train,0,1,9
case_0288,392.08,394,train,0,10,5
case_0288,394,397.02,train,0,8,15
case_0288,397.02,399,train,2,0,0
case_0288,399,401,train,2,4,7
case_0288,401,403.88,train,2,4,6
case_0288,403.88,407.88,train,2,11,17
case_0288,407.88,413.96,train,2,11,22
case_0288,413.96,416,train,0,5,4
case_0288,416,423.62,train,5,3,2
case_0290,0,9.2,train,5,3,2
case_0290,9.2,13.04,train,0,7,3
case_0290,13.04,28.88,train,0,1,10
case_0290,28.88,38.36,train,0,1,20
case_0290,38.36,51.88,train,0,1,28
case_0290,51.88,85.52,train,0,1,24
case_0290,85.52,155.08,train,0,1,9
case_0290,155.08,169.6,train,0,1,46
case_0290,169.6,188.4,train,3,2,1
case_0290,188.4,224.7,train,0,8,12
case_0290,224.7,235.76,train,2,4,7
case_0290,235.76,250.56,train,2,4,6
case_0292,0,9,train,5,3,2
case_0292,9,10.3,train,0,6,8
case_0292,10.3,11.6,train,0,18,18
case_0292,11.6,12,train,0,12,16
case_0292,12,13,train,0,0,0
case_0292,13,14.5,train,0,6,13
case_0292,14.5,16.84,train,0,7,3
case_0292,16.84,18,train,0,1,10
case_0292,18,23.28,train,0,1,9
case_0292,23.28,25.96,train,0,0,0
case_0292,25.96,39.24,train,0,8,15
case_0292,39.24,58.64,train,3,2,1
case_0292,58.64,66,train,0,8,15
case_0292,66,72,train,0,8,43
case_0292,72,89.96,train,0,10,5
case_0292,89.96,92,train,2,0,0
case_0292,92,93,train,2,4,7
case_0292,93,96.5,train,2,4,6
case_0292,96.5,104.3,train,5,3,2
case_0295,0,24.16,train,5,3,2
case_0295,24.16,52.74,train,0,16,14
case_0295,52.74,68.47,train,3,2,1
case_0295,68.47,80.87,train,0,6,41
case_0295,80.87,92.56,train,3,2,1
case_0295,92.56,102.12,train,0,6,8
case_0295,102.12,118.4,train,0,0,0
case_0295,118.4,143.75,train,0,6,41
case_0295,143.75,157.39,train,3,2,1
case_0295,157.39,181.06,train,0,7,3
case_0295,181.06,196.04,train,0,1,10
case_0295,196.04,213.13,train,3,2,1
case_0295,213.13,251.32,train,0,1,28
case_0295,251.32,256.05,train,0,1,29
case_0295,256.05,298.74,train,0,1,9
case_0295,298.74,329.13,train,3,2,1
case_0295,329.13,388.6,train,0,8,12
case_0295,388.6,401.8,train,2,0,0
case_0295,401.8,456.02,train,3,2,1
case_0295,456.02,469.9,train,2,4,7
case_0295,469.9,479.98,train,2,4,6
case_0295,479.98,532.48,train,2,11,17
case_0295,532.48,564.2,train,0,5,4
case_0295,564.2,576.15,train,0,16,14
case_0295,576.15,587.38,train,0,5,4
case_0297,0,33.67,train,4,33,53
case_0297,33.67,47.95,train,4,20,27
case_0297,48.11,54,train,3,2,1
case_0297,54.5,72.91,train,4,9,31
case_0297,72.91,77.18,train,3,2,1
case_0297,77.18,80.55,train,4,43,85
case_0297,80.55,84.75,train,3,2,1
case_0297,84.75,88.66,train,4,10,5
case_0297,88.66,100.37,train,4,0,0
case_0297,100.37,116.61,train,4,9,59
case_0297,116.61,121.85,train,4,0,0
case_0297,121.85,126.36,train,4,13,30
case_0297,126.36,274.14,train,4,13,21
case_0297,274.14,281.09,train,4,10,5
case_0297,281.09,311.48,train,4,13,21
case_0297,311.48,317,train,4,5,19
case_0297,317,326.67,train,4,13,21
case_0297,326.67,336.07,train,4,45,95
case_0297,336.07,349.67,train,5,3,2
case_0298,0,5.84,test,5,3,2
case_0298,5.84,31.71,test,16,59,128
case_0298,31.71,39.24,test,0,7,107
case_0298,39.24,96.56,test,0,1,9
case_0298,96.56,99.1,test,3,2,1
case_0300,0,10.5,val,5,3,2
case_0300,10.5,15.15,val,1,6,8
case_0300,15.15,20.7,val,1,12,16
case_0300,20.7,23.47,val,1,12,26
case_0300,23.47,36.77,val,1,0,0
case_0300,36.77,120.12,val,1,7,3
case_0300,120.12,148.25,val,1,17,25
case_0300,148.25,174,val,1,15,39
case_0300,174,230.2,val,1,15,40
case_0300,230.2,233.8,val,1,6,8
case_0300,233.8,290.2,val,1,15,34
case_0300,290.2,312.06,val,1,1,10
case_0300,312.06,344.5,val,1,1,38
case_0300,344.5,373.31,val,1,1,32
case_0300,373.31,392.92,val,1,0,0
case_0300,392.92,402,val,1,8,15
case_0300,402,407,val,1,10,5
case_0300,407,444,val,1,8,15
case_0300,444,452.79,val,2,0,0
case_0300,452.79,473.32,val,2,4,7
case_0300,473.32,518.78,val,2,4,6
case_0300,518.78,534.3,val,2,11,22
case_0300,534.3,543.28,val,1,5,4
case_0300,543.28,546.65,val,1,16,14
case_0301,0,4.5,test,5,3,2
case_0301,4.5,8.34,test,1,6,8
case_0301,8.34,13.8,test,1,10,5
case_0301,13.8,18.49,test,1,12,16
case_0301,18.49,20.05,test,1,0,0
case_0301,20.05,40.5,test,1,17,25
case_0301,40.5,44.91,test,1,15,39
case_0301,44.91,53.82,test,1,15,40
case_0301,53.82,57.72,test,1,7,58
case_0301,57.72,73.7,test,1,7,60
case_0301,73.7,93.84,test,1,7,3
case_0301,93.84,99.13,test,1,0,0
case_0301,99.13,112.81,test,1,7,3
case_0301,112.81,115.25,test,1,15,34
case_0301,115.25,118.5,test,1,1,10
case_0301,118.89,122.62,test,1,1,38
case_0301,122.62,129.13,test,3,2,1
case_0301,129.13,131.16,test,1,1,32
case_0301,131.16,136,test,3,2,1
case_0301,136,142.36,test,2,4,7
case_0301,142.36,153.94,test,2,29,47
case_0301,153.94,159.45,test,3,2,1
case_0303,0,5.3,test,5,3,2
case_0303,5.3,23.76,test,4,22,87
case_0303,23.76,49.72,test,4,9,84
case_0303,49.72,78.67,test,4,9,33
case_0303,78.67,88.19,test,4,0,0
case_0303,88.19,101.24,test,4,13,30
case_0303,101.24,139,test,4,13,21
case_0303,139,144.21,test,4,45,95
case_0303,144.21,158.59,test,4,5,76
case_0303,158.59,169,test,4,13,51
case_0303,170,179,test,4,5,76
case_0303,180.42,186.32,test,4,45,95
case_0303,186.75,212.07,test,5,3,2
case_0307,0,35.71,test,5,3,2
