video_id,start,end,split,surgery_id,phase_id,operation_id,segment_path
case_0460,119,121.24,test,6,19,23,./OphNet_trimmed_videos/case_0460/case_0460_11.mp4
case_0460,121.24,123,test,6,13,30,./OphNet_trimmed_videos/case_0460/case_0460_12.mp4
case_0460,123,129.92,test,6,13,21,./OphNet_trimmed_videos/case_0460/case_0460_13.mp4
case_0460,129.92,139.68,test,6,5,76,./OphNet_trimmed_videos/case_0460/case_0460_14.mp4
case_0460,139.68,149.1,test,6,36,78,./OphNet_trimmed_videos/case_0460/case_0460_15.mp4
case_0462,0,13.2,train,5,3,2,./OphNet_trimmed_videos/case_0462/case_0462_0.mp4
case_0462,13.2,23.56,train,0,6,8,./OphNet_trimmed_videos/case_0462/case_0462_1.mp4
case_0462,23.56,27.38,train,0,18,18,./OphNet_trimmed_videos/case_0462/case_0462_2.mp4
case_0462,27.38,30.88,train,0,12,16,./OphNet_trimmed_videos/case_0462/case_0462_3.mp4
case_0462,30.88,34.17,train,0,12,26,./OphNet_trimmed_videos/case_0462/case_0462_4.mp4
case_0462,34.17,38.35,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_5.mp4
case_0462,38.35,40.32,train,0,14,11,./OphNet_trimmed_videos/case_0462/case_0462_6.mp4
case_0462,40.32,50.8,train,0,6,13,./OphNet_trimmed_videos/case_0462/case_0462_7.mp4
case_0462,50.8,54.98,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_8.mp4
case_0462,54.98,76.42,train,0,7,3,./OphNet_trimmed_videos/case_0462/case_0462_9.mp4
case_0462,76.42,79.75,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_10.mp4
case_0462,79.75,85.56,train,0,7,3,./OphNet_trimmed_videos/case_0462/case_0462_11.mp4
case_0462,85.56,95.4,train,0,1,10,./OphNet_trimmed_videos/case_0462/case_0462_12.mp4
case_0462,95.4,97.85,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_13.mp4
case_0462,97.85,101.78,train,0,1,20,./OphNet_trimmed_videos/case_0462/case_0462_14.mp4
case_0462,101.78,104.11,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_15.mp4
case_0462,104.11,113.45,train,3,2,1,./OphNet_trimmed_videos/case_0462/case_0462_16.mp4
case_0462,113.45,138.04,train,0,1,24,./OphNet_trimmed_videos/case_0462/case_0462_17.mp4
case_0462,138.04,161.65,train,0,1,9,./OphNet_trimmed_videos/case_0462/case_0462_18.mp4
case_0462,161.65,164.57,train,0,14,11,./OphNet_trimmed_videos/case_0462/case_0462_19.mp4
case_0462,164.57,165.77,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_20.mp4
case_0462,165.77,172.65,train,0,1,24,./OphNet_trimmed_videos/case_0462/case_0462_21.mp4
case_0462,172.65,182.49,train,0,1,10,./OphNet_trimmed_videos/case_0462/case_0462_22.mp4
case_0462,182.49,185.21,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_23.mp4
case_0462,185.21,209.86,train,0,1,9,./OphNet_trimmed_videos/case_0462/case_0462_24.mp4
case_0462,209.86,213.23,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_25.mp4
case_0462,213.23,219.87,train,0,1,20,./OphNet_trimmed_videos/case_0462/case_0462_26.mp4
case_0462,219.87,222.25,train,0,0,0,./OphNet_trimmed_videos/case_0462/case_0462_27.mp4
case_0462,222.25,276.77,train,0,1,9,./OphNet_trimmed_videos/case_0462/case_0462_28.mp4
case_0462,276.77,286.83,train,3,2,1,./OphNet_trimmed_videos/case_0462/case_0462_29.mp4
case_0462,286.83,336.32,train,0,8,15,./OphNet_trimmed_videos/case_0462/case_0462_30.mp4
case_0462,336.32,346.22,train,2,4,7,./OphNet_trimmed_videos/case_0462/case_0462_31.mp4
case_0462,346.22,352.91,train,2,4,6,./OphNet_trimmed_videos/case_0462/case_0462_32.mp4
case_0462,352.91,361.67,train,2,8,12,./OphNet_trimmed_videos/case_0462/case_0462_33.mp4
case_0462,361.67,366.06,train,0,5,4,./OphNet_trimmed_videos/case_0462/case_0462_34.mp4
case_0465,0,49.05,train,3,2,1,./OphNet_trimmed_videos/case_0465/case_0465_0.mp4
case_0465,49.05,59.33,train,0,6,8,./OphNet_trimmed_videos/case_0465/case_0465_1.mp4
case_0465,59.33,69.4,train,0,10,5,./OphNet_trimmed_videos/case_0465/case_0465_2.mp4
case_0465,69.4,90.28,train,0,0,0,./OphNet_trimmed_videos/case_0465/case_0465_3.mp4
case_0465,90.28,106.38,train,0,6,13,./OphNet_trimmed_videos/case_0465/case_0465_4.mp4
case_0465,106.38,143.48,train,0,7,3,./OphNet_trimmed_videos/case_0465/case_0465_5.mp4
case_0465,143.48,174.37,train,0,1,10,./OphNet_trimmed_videos/case_0465/case_0465_6.mp4
case_0465,174.37,180.65,train,0,0,0,./OphNet_trimmed_videos/case_0465/case_0465_7.mp4
case_0465,180.65,214.28,train,0,1,24,./OphNet_trimmed_videos/case_0465/case_0465_8.mp4
case_0465,214.28,260.51,train,0,1,9,./OphNet_trimmed_videos/case_0465/case_0465_9.mp4
case_0465,260.51,283.18,train,3,2,1,./OphNet_trimmed_videos/case_0465/case_0465_10.mp4
case_0465,283.18,344.34,train,0,8,12,./OphNet_trimmed_videos/case_0465/case_0465_11.mp4
case_0465,344.34,359.83,train,2,0,0,./OphNet_trimmed_videos/case_0465/case_0465_12.mp4
case_0465,359.83,379.78,train,2,4,7,./OphNet_trimmed_videos/case_0465/case_0465_13.mp4
case_0465,379.78,395.91,train,2,4,6,./OphNet_trimmed_videos/case_0465/case_0465_14.mp4
case_0465,395.91,425.58,train,2,11,17,./OphNet_trimmed_videos/case_0465/case_0465_15.mp4
case_0465,425.58,441.07,train,0,5,4,./OphNet_trimmed_videos/case_0465/case_0465_16.mp4
case_0465,441.07,446.95,train,0,10,5,./OphNet_trimmed_videos/case_0465/case_0465_17.mp4
case_0465,446.95,449.65,train,0,5,4,./OphNet_trimmed_videos/case_0465/case_0465_18.mp4
case_0465,449.65,472.87,train,0,16,14,./OphNet_trimmed_videos/case_0465/case_0465_19.mp4
case_0465,472.87,482.68,train,0,51,106,./OphNet_trimmed_videos/case_0465/case_0465_20.mp4
case_0465,482.68,495.26,train,0,5,19,./OphNet_trimmed_videos/case_0465/case_0465_21.mp4
case_0465,495.26,499.53,train,5,3,2,./OphNet_trimmed_videos/case_0465/case_0465_22.mp4
case_0467,0,3.3,test,5,3,2,./OphNet_trimmed_videos/case_0467/case_0467_0.mp4
case_0467,3.47,5.67,test,6,20,27,./OphNet_trimmed_videos/case_0467/case_0467_1.mp4
case_0467,5.67,16.2,test,6,9,31,./OphNet_trimmed_videos/case_0467/case_0467_2.mp4
case_0467,16.5,40.67,test,6,33,106,./OphNet_trimmed_videos/case_0467/case_0467_3.mp4
case_0467,40.67,45.07,test,6,9,106,./OphNet_trimmed_videos/case_0467/case_0467_4.mp4
case_0467,45.07,62.53,test,6,9,52,./OphNet_trimmed_videos/case_0467/case_0467_5.mp4
case_0467,62.53,65.53,test,6,14,11,./OphNet_trimmed_videos/case_0467/case_0467_6.mp4
case_0467,65.53,81.73,test,6,9,62,./OphNet_trimmed_videos/case_0467/case_0467_7.mp4
case_0467,81.73,97.6,test,6,24,54,./OphNet_trimmed_videos/case_0467/case_0467_8.mp4
case_0467,97.6,117.33,test,6,9,48,./OphNet_trimmed_videos/case_0467/case_0467_9.mp4
case_0467,117.33,131.9,test,6,0,0,./OphNet_trimmed_videos/case_0467/case_0467_10.mp4
case_0467,131.9,135.5,test,6,9,56,./OphNet_trimmed_videos/case_0467/case_0467_11.mp4
case_0467,135.5,153,test,6,9,62,./OphNet_trimmed_videos/case_0467/case_0467_12.mp4
case_0467,153,160,test,6,9,56,./OphNet_trimmed_videos/case_0467/case_0467_13.mp4
case_0467,160,205.1,test,6,9,49,./OphNet_trimmed_videos/case_0467/case_0467_14.mp4
case_0467,207.47,212.65,test,6,13,30,./OphNet_trimmed_videos/case_0467/case_0467_15.mp4
case_0474,0,11.4,val,5,3,2,./OphNet_trimmed_videos/case_0474/case_0474_0.mp4
case_0474,11.4,13.9,val,1,17,25,./OphNet_trimmed_videos/case_0474/case_0474_1.mp4
case_0474,14.2,17.44,val,1,23,37,./OphNet_trimmed_videos/case_0474/case_0474_2.mp4
case_0474,17.44,22,val,1,15,39,./OphNet_trimmed_videos/case_0474/case_0474_3.mp4
case_0474,22,39.5,val,1,15,40,./OphNet_trimmed_videos/case_0474/case_0474_4.mp4
case_0474,39.5,41,val,1,7,3,./OphNet_trimmed_videos/case_0474/case_0474_5.mp4
case_0474,41,49.12,val,1,15,34,./OphNet_trimmed_videos/case_0474/case_0474_6.mp4
case_0474,49.12,53.2,val,1,1,10,./OphNet_trimmed_videos/case_0474/case_0474_7.mp4
case_0474,53.2,57.08,val,1,1,38,./OphNet_trimmed_videos/case_0474/case_0474_8.mp4
case_0474,57.08,58.96,val,1,0,0,./OphNet_trimmed_videos/case_0474/case_0474_9.mp4
case_0474,58.96,64.24,val,1,1,38,./OphNet_trimmed_videos/case_0474/case_0474_10.mp4
case_0474,64.24,71,val,1,1,32,./OphNet_trimmed_videos/case_0474/case_0474_11.mp4
case_0474,71,80.9,val,1,8,12,./OphNet_trimmed_videos/case_0474/case_0474_12.mp4
case_0474,80.9,84.28,val,2,0,0,./OphNet_trimmed_videos/case_0474/case_0474_13.mp4
case_0474,84.28,94,val,2,4,7,./OphNet_trimmed_videos/case_0474/case_0474_14.mp4
case_0474,94.3,99,val,2,4,6,./OphNet_trimmed_videos/case_0474/case_0474_15.mp4
case_0474,99.5,108.88,val,2,29,47,./OphNet_trimmed_videos/case_0474/case_0474_16.mp4
case_0474,108.88,110.8,val,1,18,18,./OphNet_trimmed_videos/case_0474/case_0474_17.mp4
case_0474,110.8,115.4,val,1,5,90,./OphNet_trimmed_videos/case_0474/case_0474_18.mp4
case_0474,115.4,118.84,val,1,5,4,./OphNet_trimmed_videos/case_0474/case_0474_19.mp4
case_0474,118.84,132.59,val,5,3,2,./OphNet_trimmed_videos/case_0474/case_0474_20.mp4
case_0476,0,5.37,train,5,3,2,./OphNet_trimmed_videos/case_0476/case_0476_0.mp4
case_0476,5.37,13.08,train,1,15,39,./OphNet_trimmed_videos/case_0476/case_0476_1.mp4
case_0476,13.08,46.8,train,1,15,40,./OphNet_trimmed_videos/case_0476/case_0476_2.mp4
case_0476,46.8,62.8,train,1,7,3,./OphNet_trimmed_videos/case_0476/case_0476_3.mp4
case_0476,62.8,69.34,train,1,1,10,./OphNet_trimmed_videos/case_0476/case_0476_4.mp4
case_0476,69.34,85,train,1,1,38,./OphNet_trimmed_videos/case_0476/case_0476_5.mp4
case_0476,85,100.83,train,1,15,34,./OphNet_trimmed_videos/case_0476/case_0476_6.mp4
case_0476,100.83,116.85,train,1,1,32,./OphNet_trimmed_videos/case_0476/case_0476_7.mp4
case_0476,116.66,125.76,train,1,8,15,./OphNet_trimmed_videos/case_0476/case_0476_8.mp4
case_0476,125.76,133.43,train,1,0,0,./OphNet_trimmed_videos/case_0476/case_0476_9.mp4
case_0476,133.43,159.03,train,1,7,106,./OphNet_trimmed_videos/case_0476/case_0476_10.mp4
case_0476,159.03,175.24,train,2,4,7,./OphNet_trimmed_videos/case_0476/case_0476_11.mp4
case_0476,175.24,191.73,train,2,4,6,./OphNet_trimmed_videos/case_0476/case_0476_12.mp4
case_0476,191.93,199.13,train,2,11,22,./OphNet_trimmed_videos/case_0476/case_0476_13.mp4
case_0476,199.13,208.71,train,1,5,19,./OphNet_trimmed_videos/case_0476/case_0476_14.mp4
case_0476,208.71,214.99,train,5,3,2,./OphNet_trimmed_videos/case_0476/case_0476_15.mp4
case_0479,0,4.34,train,0,6,8,./OphNet_trimmed_videos/case_0479/case_0479_0.mp4
case_0479,4.34,12.35,train,0,10,5,./OphNet_trimmed_videos/case_0479/case_0479_1.mp4
case_0479,12.35,31.06,train,0,0,0,./OphNet_trimmed_videos/case_0479/case_0479_2.mp4
case_0479,31.06,49.47,train,0,6,13,./OphNet_trimmed_videos/case_0479/case_0479_3.mp4
case_0479,49.47,84.77,train,0,7,3,./OphNet_trimmed_videos/case_0479/case_0479_4.mp4
case_0479,84.77,102,train,0,1,10,./OphNet_trimmed_videos/case_0479/case_0479_5.mp4
case_0479,102,105.47,train,0,0,0,./OphNet_trimmed_videos/case_0479/case_0479_6.mp4
case_0479,105.47,134.43,train,0,1,24,./OphNet_trimmed_videos/case_0479/case_0479_7.mp4
case_0479,134.43,170.67,train,0,1,9,./OphNet_trimmed_videos/case_0479/case_0479_8.mp4
case_0479,170.67,229.72,train,0,1,46,./OphNet_trimmed_videos/case_0479/case_0479_9.mp4
case_0479,229.72,282.88,train,0,8,12,./OphNet_trimmed_videos/case_0479/case_0479_10.mp4
case_0479,282.88,296.91,train,2,0,0,./OphNet_trimmed_videos/case_0479/case_0479_11.mp4
case_0479,296.91,310.58,train,2,4,7,./OphNet_trimmed_videos/case_0479/case_0479_12.mp4
case_0479,310.58,326.66,train,2,4,6,./OphNet_trimmed_videos/case_0479/case_0479_13.mp4
case_0479,326.66,337.73,train,3,2,1,./OphNet_trimmed_videos/case_0479/case_0479_14.mp4
case_0479,337.73,382.96,train,2,11,17,./OphNet_trimmed_videos/case_0479/case_0479_15.mp4
case_0479,382.96,401.59,train,0,5,4,./OphNet_trimmed_videos/case_0479/case_0479_16.mp4
case_0481,0,7.59,val,5,3,2,./OphNet_trimmed_videos/case_0481/case_0481_0.mp4
case_0481,7.59,20.97,val,0,6,8,./OphNet_trimmed_videos/case_0481/case_0481_1.mp4
case_0481,20.97,27.64,val,0,18,18,./OphNet_trimmed_videos/case_0481/case_0481_2.mp4
case_0481,27.64,35.58,val,0,12,16,./OphNet_trimmed_videos/case_0481/case_0481_3.mp4
case_0481,35.58,48.88,val,0,0,0,./OphNet_trimmed_videos/case_0481/case_0481_4.mp4
case_0481,48.88,52.59,val,0,14,11,./OphNet_trimmed_videos/case_0481/case_0481_5.mp4
case_0481,52.59,70.45,val,5,3,2,./OphNet_trimmed_videos/case_0481/case_0481_6.mp4
case_0481,70.45,90.62,val,0,6,41,./OphNet_trimmed_videos/case_0481/case_0481_7.mp4
case_0481,90.62,99.3,val,3,2,1,./OphNet_trimmed_videos/case_0481/case_0481_8.mp4
case_0481,99.3,101.55,val,5,3,2,./OphNet_trimmed_videos/case_0481/case_0481_9.mp4
case_0481,101.55,104.15,val,0,0,0,./OphNet_trimmed_videos/case_0481/case_0481_10.mp4
case_0481,104.15,105.51,val,0,14,11,./OphNet_trimmed_videos/case_0481/case_0481_11.mp4
case_0481,105.51,157.57,val,0,7,3,./OphNet_trimmed_videos/case_0481/case_0481_12.mp4
case_0481,157.57,176.09,val,0,1,10,./OphNet_trimmed_videos/case_0481/case_0481_13.mp4
case_0481,176.09,181.14,val,0,14,11,./OphNet_trimmed_videos/case_0481/case_0481_14.mp4
case_0481,181.14,182.71,val,0,0,0,./OphNet_trimmed_videos/case_0481/case_0481_15.mp4
case_0481,182.71,194.9,val,0,1,20,./OphNet_trimmed_videos/case_0481/case_0481_16.mp4
case_0481,194.9,268.64,val,0,1,24,./OphNet_trimmed_videos/case_0481/case_0481_17.mp4
case_0481,268.64,320.35,val,0,1,9,./OphNet_trimmed_videos/case_0481/case_0481_18.mp4
case_0481,320.35,329.76,val,0,0,0,./OphNet_trimmed_videos/case_0481/case_0481_19.mp4
case_0481,329.76,390.24,val,0,1,9,./OphNet_trimmed_videos/case_0481/case_0481_20.mp4
case_0481,390.24,404.94,val,3,2,1,./OphNet_trimmed_videos/case_0481/case_0481_21.mp4
case_0481,404.94,534.35,val,0,8,15,./OphNet_trimmed_videos/case_0481/case_0481_22.mp4
case_0481,534.35,550.75,val,2,4,7,./OphNet_trimmed_videos/case_0481/case_0481_23.mp4
case_0481,550.75,562.38,val,2,4,6,./OphNet_trimmed_videos/case_0481/case_0481_24.mp4
case_0481,562.38,575.53,val,2,11,22,./OphNet_trimmed_videos/case_0481/case_0481_25.mp4
case_0481,575.53,581.85,val,0,5,4,./OphNet_trimmed_videos/case_0481/case_0481_26.mp4
case_0482,0,11,test,5,3,2,./OphNet_trimmed_videos/case_0482/case_0482_0.mp4
case_0482,11,26.86,test,8,30,55,./OphNet_trimmed_videos/case_0482/case_0482_1.mp4
case_0482,26.86,50.03,test,8,17,25,./OphNet_trimmed_videos/case_0482/case_0482_2.mp4
case_0482,50.03,62.13,test,8,17,45,./OphNet_trimmed_videos/case_0482/case_0482_3.mp4
case_0482,62.13,66.17,test,8,16,14,./OphNet_trimmed_videos/case_0482/case_0482_4.mp4
case_0482,66.17,71.42,test,8,23,37,./OphNet_trimmed_videos/case_0482/case_0482_5.mp4
case_0482,71.42,80.86,test,8,28,68,./OphNet_trimmed_videos/case_0482/case_0482_6.mp4
case_0482,80.86,131.72,test,8,28,70,./OphNet_trimmed_videos/case_0482/case_0482_7.mp4
case_0482,131.72,159.14,test,8,16,14,./OphNet_trimmed_videos/case_0482/case_0482_8.mp4
case_0482,159.14,173.56,test,8,34,106,./OphNet_trimmed_videos/case_0482/case_0482_9.mp4
case_0482,173.56,179.28,test,8,6,8,./OphNet_trimmed_videos/case_0482/case_0482_10.mp4
case_0482,179.28,187.13,test,8,16,14,./OphNet_trimmed_videos/case_0482/case_0482_11.mp4
case_0482,187.13,196.22,test,8,0,0,./OphNet_trimmed_videos/case_0482/case_0482_12.mp4
case_0482,196.22,211.16,test,8,16,14,./OphNet_trimmed_videos/case_0482/case_0482_13.mp4
case_0482,211.16,218.2,test,8,41,98,./OphNet_trimmed_videos/case_0482/case_0482_14.mp4
case_0482,218.2,241.17,test,8,41,105,./OphNet_trimmed_videos/case_0482/case_0482_15.mp4
case_0482,241.17,249.9,test,8,37,67,./OphNet_trimmed_videos/case_0482/case_0482_16.mp4
case_0482,249.9,260.83,test,8,47,101,./OphNet_trimmed_videos/case_0482/case_0482_17.mp4
case_0482,260.83,273.25,test,8,34,61,./OphNet_trimmed_videos/case_0482/case_0482_18.mp4
case_0482,273.25,283.44,test,8,51,106,./OphNet_trimmed_videos/case_0482/case_0482_19.mp4
case_0482,283.44,292.94,test,8,10,5,./OphNet_trimmed_videos/case_0482/case_0482_20.mp4
case_0482,292.94,311.28,test,8,19,23,./OphNet_trimmed_videos/case_0482/case_0482_21.mp4
case_0482,311.28,317.27,test,8,10,5,./OphNet_trimmed_videos/case_0482/case_0482_22.mp4
case_0482,317.27,375,test,8,34,61,./OphNet_trimmed_videos/case_0482/case_0482_23.mp4
case_0482,375,384.33,test,8,10,5,./OphNet_trimmed_videos/case_0482/case_0482_24.mp4
case_0482,384.33,406.24,test,3,2,1,./OphNet_trimmed_videos/case_0482/case_0482_25.mp4
case_0482,406.24,437.78,test,8,5,19,./OphNet_trimmed_videos/case_0482/case_0482_26.mp4
case_0482,437.78,457.67,test,3,2,1,./OphNet_trimmed_videos/case_0482/case_0482_27.mp4
case_0482,457.67,467.28,test,8,10,5,./OphNet_trimmed_videos/case_0482/case_0482_28.mp4
case_0482,467.28,519.5,test,8,34,61,./OphNet_trimmed_videos/case_0482/case_0482_29.mp4
case_0482,519.5,543.4,test,8,34,106,./OphNet_trimmed_videos/case_0482/case_0482_30.mp4
case_0482,543.4,553.39,test,8,34,61,./OphNet_trimmed_videos/case_0482/case_0482_31.mp4
case_0482,553.39,562,test,8,5,19,./OphNet_trimmed_videos/case_0482/case_0482_32.mp4
case_0482,562,736.15,test,8,5,36,./OphNet_trimmed_videos/case_0482/case_0482_33.mp4
case_0482,736.15,749.5,test,8,16,14,./OphNet_trimmed_videos/case_0482/case_0482_34.mp4
case_0482,749.5,759.89,test,8,10,5,./OphNet_trimmed_videos/case_0482/case_0482_35.mp4
case_0482,759.89,773.28,test,8,5,19,./OphNet_trimmed_videos/case_0482/case_0482_36.mp4
case_0483,0,4.68,val,5,3,2,./OphNet_trimmed_videos/case_0483/case_0483_0.mp4
case_0483,4.68,14.68,val,1,30,55,./OphNet_trimmed_videos/case_0483/case_0483_1.mp4
case_0483,14.68,33.67,val,1,17,25,./OphNet_trimmed_videos/case_0483/case_0483_2.mp4
case_0483,33.67,35.76,val,1,12,16,./OphNet_trimmed_videos/case_0483/case_0483_3.mp4
case_0483,35.76,45.48,val,1,12,26,./OphNet_trimmed_videos/case_0483/case_0483_4.mp4
case_0483,45.48,49.04,val,1,0,0,./OphNet_trimmed_videos/case_0483/case_0483_5.mp4
case_0483,49.04,90.5,val,1,7,58,./OphNet_trimmed_videos/case_0483/case_0483_6.mp4
case_0483,90.5,98.68,val,1,0,0,./OphNet_trimmed_videos/case_0483/case_0483_7.mp4
case_0483,98.68,101.6,val,1,15,39,./OphNet_trimmed_videos/case_0483/case_0483_8.mp4
case_0483,101.6,103.06,val,1,15,34,./OphNet_trimmed_videos/case_0483/case_0483_9.mp4
case_0483,103.06,115.52,val,1,6,73,./OphNet_trimmed_videos/case_0483/case_0483_10.mp4
case_0483,115.52,129.42,val,1,1,32,./OphNet_trimmed_videos/case_0483/case_0483_11.mp4
case_0483,129.12,132.88,val,1,0,0,./OphNet_trimmed_videos/case_0483/case_0483_12.mp4
case_0483,132.88,176.1,val,1,5,44,./OphNet_trimmed_videos/case_0483/case_0483_13.mp4
case_0483,176.1,198.36,val,1,8,12,./OphNet_trimmed_videos/case_0483/case_0483_14.mp4
case_0483,198.36,203.24,val,2,0,0,./OphNet_trimmed_videos/case_0483/case_0483_15.mp4
case_0483,203.24,226.04,val,2,4,7,./OphNet_trimmed_videos/case_0483/case_0483_16.mp4
case_0483,226.04,230.56,val,2,4,6,./OphNet_trimmed_videos/case_0483/case_0483_17.mp4
case_0483,230.56,237.64,val,2,11,17,./OphNet_trimmed_videos/case_0483/case_0483_18.mp4
case_0483,237.33,315.75,val,1,5,44,./OphNet_trimmed_videos/case_0483/case_0483_19.mp4
case_0483,315.75,325.97,val,1,5,90,./OphNet_trimmed_videos/case_0483/case_0483_20.mp4
case_0483,325.97,336.39,val,3,2,1,./OphNet_trimmed_videos/case_0483/case_0483_21.mp4
case_0485,0,14.29,val,0,6,8,./OphNet_trimmed_videos/case_0485/case_0485_0.mp4
case_0485,14.29,20.35,val,0,18,18,./OphNet_trimmed_videos/case_0485/case_0485_1.mp4
case_0485,20.35,25.04,val,0,12,16,./OphNet_trimmed_videos/case_0485/case_0485_2.mp4
case_0485,25.04,31.66,val,0,14,11,./OphNet_trimmed_videos/case_0485/case_0485_3.mp4
case_0485,31.66,34.5,val,0,0,0,./OphNet_trimmed_videos/case_0485/case_0485_4.mp4
case_0485,34.5,37.57,val,0,14,11,./OphNet_trimmed_videos/case_0485/case_0485_5.mp4
case_0485,37.57,51.99,val,0,6,13,./OphNet_trimmed_videos/case_0485/case_0485_6.mp4
case_0485,51.99,58.86,val,0,0,0,./OphNet_trimmed_videos/case_0485/case_0485_7.mp4
case_0485,58.86,84.45,val,0,7,3,./OphNet_trimmed_videos/case_0485/case_0485_8.mp4
case_0485,84.45,98.87,val,0,1,10,./OphNet_trimmed_videos/case_0485/case_0485_9.mp4
case_0485,98.87,102.12,val,0,0,0,./OphNet_trimmed_videos/case_0485/case_0485_10.mp4
case_0485,102.12,104.74,val,0,14,11,./OphNet_trimmed_videos/case_0485/case_0485_11.mp4
case_0485,104.74,115.01,val,0,1,20,./OphNet_trimmed_videos/case_0485/case_0485_12.mp4
case_0485,115.01,122.92,val,3,2,1,./OphNet_trimmed_videos/case_0485/case_0485_13.mp4
case_0485,122.92,175,val,0,1,28,./OphNet_trimmed_videos/case_0485/case_0485_14.mp4
case_0485,175,181.86,val,0,1,29,./OphNet_trimmed_videos/case_0485/case_0485_15.mp4
case_0485,181.86,272.35,val,0,1,9,./OphNet_trimmed_videos/case_0485/case_0485_16.mp4
case_0485,272.35,305.35,val,0,0,0,./OphNet_trimmed_videos/case_0485/case_0485_17.mp4
case_0485,305.35,349.49,val,0,1,9,./OphNet_trimmed_videos/case_0485/case_0485_18.mp4
case_0485,349.49,361.74,val,3,2,1,./OphNet_trimmed_videos/case_0485/case_0485_19.mp4
case_0485,361.74,406.24,val,0,8,15,./OphNet_trimmed_videos/case_0485/case_0485_20.mp4
case_0485,406.24,415.68,val,2,4,7,./OphNet_trimmed_videos/case_0485/case_0485_21.mp4
case_0485,415.68,436.05,val,2,4,6,./OphNet_trimmed_videos/case_0485/case_0485_22.mp4
case_0485,436.05,448.01,val,2,11,22,./OphNet_trimmed_videos/case_0485/case_0485_23.mp4
case_0485,448.01,466.64,val,0,5,4,./OphNet_trimmed_videos/case_0485/case_0485_24.mp4
case_0485,466.64,473.64,val,0,10,5,./OphNet_trimmed_videos/case_0485/case_0485_25.mp4
case_0485,473.64,479,val,0,5,4,./OphNet_trimmed_videos/case_0485/case_0485_26.mp4
case_0485,479,481.58,val,0,5,19,./OphNet_trimmed_videos/case_0485/case_0485_27.mp4
